src,tgt,weight,transmitter,receptor
CEPVR,AUAL,1,dopamine,dop-1
CEPVR,AUAR,1,dopamine,dop-1
CEPVR,AVFL,1,dopamine,dop-6
CEPVR,AVFL,1,dopamine,lgc-53
CEPVR,AVFR,1,dopamine,dop-6
CEPVR,AVFR,1,dopamine,lgc-53
CEPVR,AVL,1,dopamine,dop-4
CEPVR,AVM,1,dopamine,dop-1
CEPVR,BDUL,1,dopamine,dop-5
CEPVR,BDUR,1,dopamine,dop-5
CEPVR,CANL,1,dopamine,dop-4
CEPVR,CANL,1,dopamine,lgc-53
CEPVR,CANR,1,dopamine,dop-4
CEPVR,CANR,1,dopamine,lgc-53
CEPVR,CEPDL,1,dopamine,dop-2
CEPVR,CEPDR,1,dopamine,dop-2
CEPVR,CEPVL,1,dopamine,dop-2
CEPVR,CEPVR,1,dopamine,dop-2
CEPVR,DA01,1,dopamine,dop-1
CEPVR,DA01,1,dopamine,dop-3
CEPVR,DA02,1,dopamine,dop-1
CEPVR,DA02,1,dopamine,dop-3
CEPVR,DA03,1,dopamine,dop-1
CEPVR,DA03,1,dopamine,dop-3
CEPVR,DA04,1,dopamine,dop-1
CEPVR,DA04,1,dopamine,dop-3
CEPVR,DA05,1,dopamine,dop-1
CEPVR,DA05,1,dopamine,dop-3
CEPVR,DA06,1,dopamine,dop-1
CEPVR,DA06,1,dopamine,dop-3
CEPVR,DA07,1,dopamine,dop-1
CEPVR,DA07,1,dopamine,dop-3
CEPVR,DA08,1,dopamine,dop-1
CEPVR,DA08,1,dopamine,dop-3
CEPVR,DA09,1,dopamine,dop-1
CEPVR,DA09,1,dopamine,dop-3
CEPVR,DB01,1,dopamine,dop-1
CEPVR,DB01,1,dopamine,dop-3
CEPVR,DB02,1,dopamine,dop-1
CEPVR,DB02,1,dopamine,dop-3
CEPVR,DB03,1,dopamine,dop-1
CEPVR,DB03,1,dopamine,dop-3
CEPVR,DB04,1,dopamine,dop-1
CEPVR,DB04,1,dopamine,dop-3
CEPVR,DB05,1,dopamine,dop-1
CEPVR,DB05,1,dopamine,dop-3
CEPVR,DB06,1,dopamine,dop-1
CEPVR,DB06,1,dopamine,dop-3
CEPVR,DB07,1,dopamine,dop-1
CEPVR,DB07,1,dopamine,dop-3
CEPVR,DD01,1,dopamine,dop-3
CEPVR,DD02,1,dopamine,dop-3
CEPVR,DD03,1,dopamine,dop-3
CEPVR,DD04,1,dopamine,dop-3
CEPVR,DD05,1,dopamine,dop-3
CEPVR,DD06,1,dopamine,dop-3
CEPVR,DVA,1,dopamine,dop-5
CEPVR,FLPL,1,dopamine,lgc-53
CEPVR,FLPR,1,dopamine,lgc-53
CEPVR,HSNL,1,dopamine,lgc-53
CEPVR,HSNR,1,dopamine,lgc-53
CEPVR,I1L,1,dopamine,dop-4
CEPVR,I1R,1,dopamine,dop-4
CEPVR,I2L,1,dopamine,dop-4
CEPVR,I2R,1,dopamine,dop-4
CEPVR,IL2DL,1,dopamine,dop-6
CEPVR,IL2DL,1,dopamine,lgc-53
CEPVR,IL2DR,1,dopamine,dop-6
CEPVR,IL2DR,1,dopamine,lgc-53
CEPVR,IL2L,1,dopamine,dop-6
CEPVR,IL2L,1,dopamine,lgc-53
CEPVR,IL2R,1,dopamine,dop-6
CEPVR,IL2R,1,dopamine,lgc-53
CEPVR,IL2VL,1,dopamine,dop-6
CEPVR,IL2VL,1,dopamine,lgc-53
CEPVR,IL2VR,1,dopamine,dop-6
CEPVR,IL2VR,1,dopamine,lgc-53
CEPVR,M5,1,dopamine,dop-5
CEPVR,MI,1,dopamine,dop-5
CEPVR,NSML,1,dopamine,dop-3
CEPVR,NSMR,1,dopamine,dop-3
CEPVR,OLLL,1,dopamine,dop-6
CEPVR,OLLR,1,dopamine,dop-6
CEPVR,PDA,1,dopamine,dop-2
CEPVR,PDEL,1,dopamine,dop-2
CEPVR,PDER,1,dopamine,dop-2
CEPVR,PHAL,1,dopamine,dop-5
CEPVR,PHAL,1,dopamine,dop-6
CEPVR,PHAR,1,dopamine,dop-5
CEPVR,PHAR,1,dopamine,dop-6
CEPVR,PHBL,1,dopamine,dop-5
CEPVR,PHBR,1,dopamine,dop-5
CEPVR,PHCL,1,dopamine,dop-1
CEPVR,PHCR,1,dopamine,dop-1
CEPVR,PLML,1,dopamine,dop-1
CEPVR,PLMR,1,dopamine,dop-1
CEPVR,PLNL,1,dopamine,dop-1
CEPVR,PLNR,1,dopamine,dop-1
CEPVR,PQR,1,dopamine,dop-4
CEPVR,PVDL,1,dopamine,dop-1
CEPVR,PVDL,1,dopamine,dop-3
CEPVR,PVDL,1,dopamine,lgc-53
CEPVR,PVDR,1,dopamine,dop-1
CEPVR,PVDR,1,dopamine,dop-3
CEPVR,PVDR,1,dopamine,lgc-53
CEPVR,PVPR,1,dopamine,lgc-53
CEPVR,PVQL,1,dopamine,dop-1
CEPVR,PVQL,1,dopamine,dop-6
CEPVR,PVQR,1,dopamine,dop-1
CEPVR,PVQR,1,dopamine,dop-6
CEPVR,PVT,1,dopamine,dop-5
CEPVR,RIAL,1,dopamine,dop-2
CEPVR,RIAR,1,dopamine,dop-2
CEPVR,RIBL,1,dopamine,dop-1
CEPVR,RIBL,1,dopamine,dop-5
CEPVR,RIBL,1,dopamine,dop-6
CEPVR,RIBR,1,dopamine,dop-1
CEPVR,RIBR,1,dopamine,dop-5
CEPVR,RIBR,1,dopamine,dop-6
CEPVR,RICL,1,dopamine,dop-3
CEPVR,RICR,1,dopamine,dop-3
CEPVR,RID,1,dopamine,dop-2
CEPVR,RIH,1,dopamine,dop-6
CEPVR,RIML,1,dopamine,dop-1
CEPVR,RIMR,1,dopamine,dop-1
CEPVR,RIS,1,dopamine,dop-1
CEPVR,SIADL,1,dopamine,dop-2
CEPVR,SIADL,1,dopamine,dop-3
CEPVR,SIADR,1,dopamine,dop-2
CEPVR,SIADR,1,dopamine,dop-3
CEPVR,SIAVL,1,dopamine,dop-2
CEPVR,SIAVL,1,dopamine,dop-3
CEPVR,SIAVR,1,dopamine,dop-2
CEPVR,SIAVR,1,dopamine,dop-3
CEPVR,SIBDL,1,dopamine,dop-2
CEPVR,SIBDR,1,dopamine,dop-2
CEPVR,SIBVL,1,dopamine,dop-2
CEPVR,SIBVR,1,dopamine,dop-2
CEPVR,URADL,1,dopamine,dop-6
CEPVR,URADR,1,dopamine,dop-6
CEPVR,URAVL,1,dopamine,dop-6
CEPVR,URAVR,1,dopamine,dop-6
CEPVR,URXL,1,dopamine,dop-6
CEPVR,URXR,1,dopamine,dop-6
CEPVR,URYDL,1,dopamine,lgc-53
CEPVR,URYDR,1,dopamine,lgc-53
CEPVR,URYVL,1,dopamine,lgc-53
CEPVR,URYVR,1,dopamine,lgc-53
CEPVR,VA01,1,dopamine,dop-1
CEPVR,VA01,1,dopamine,dop-3
CEPVR,VA01,1,dopamine,lgc-53
CEPVR,VA02,1,dopamine,dop-1
CEPVR,VA02,1,dopamine,dop-3
CEPVR,VA02,1,dopamine,lgc-53
CEPVR,VA03,1,dopamine,dop-1
CEPVR,VA03,1,dopamine,dop-3
CEPVR,VA03,1,dopamine,lgc-53
CEPVR,VA04,1,dopamine,dop-1
CEPVR,VA04,1,dopamine,dop-3
CEPVR,VA04,1,dopamine,lgc-53
CEPVR,VA05,1,dopamine,dop-1
CEPVR,VA05,1,dopamine,dop-3
CEPVR,VA05,1,dopamine,lgc-53
CEPVR,VA06,1,dopamine,dop-1
CEPVR,VA06,1,dopamine,dop-3
CEPVR,VA06,1,dopamine,lgc-53
CEPVR,VA07,1,dopamine,dop-1
CEPVR,VA07,1,dopamine,dop-3
CEPVR,VA07,1,dopamine,lgc-53
CEPVR,VA08,1,dopamine,dop-1
CEPVR,VA08,1,dopamine,dop-3
CEPVR,VA08,1,dopamine,lgc-53
CEPVR,VA09,1,dopamine,dop-1
CEPVR,VA09,1,dopamine,dop-3
CEPVR,VA09,1,dopamine,lgc-53
CEPVR,VA10,1,dopamine,dop-1
CEPVR,VA10,1,dopamine,dop-3
CEPVR,VA10,1,dopamine,lgc-53
CEPVR,VA11,1,dopamine,dop-1
CEPVR,VA11,1,dopamine,dop-3
CEPVR,VA11,1,dopamine,lgc-53
CEPVR,VA12,1,dopamine,dop-1
CEPVR,VA12,1,dopamine,dop-3
CEPVR,VA12,1,dopamine,lgc-53
CEPVR,VB01,1,dopamine,dop-1
CEPVR,VB01,1,dopamine,dop-3
CEPVR,VB02,1,dopamine,dop-1
CEPVR,VB02,1,dopamine,dop-3
CEPVR,VB03,1,dopamine,dop-1
CEPVR,VB03,1,dopamine,dop-3
CEPVR,VB04,1,dopamine,dop-1
CEPVR,VB04,1,dopamine,dop-3
CEPVR,VB05,1,dopamine,dop-1
CEPVR,VB05,1,dopamine,dop-3
CEPVR,VB06,1,dopamine,dop-1
CEPVR,VB06,1,dopamine,dop-3
CEPVR,VB07,1,dopamine,dop-1
CEPVR,VB07,1,dopamine,dop-3
CEPVR,VB08,1,dopamine,dop-1
CEPVR,VB08,1,dopamine,dop-3
CEPVR,VB09,1,dopamine,dop-1
CEPVR,VB09,1,dopamine,dop-3
CEPVR,VB10,1,dopamine,dop-1
CEPVR,VB10,1,dopamine,dop-3
CEPVR,VB11,1,dopamine,dop-1
CEPVR,VB11,1,dopamine,dop-3
CEPVR,VD01,1,dopamine,dop-3
CEPVR,VD02,1,dopamine,dop-3
CEPVR,VD03,1,dopamine,dop-3
CEPVR,VD04,1,dopamine,dop-3
CEPVR,VD05,1,dopamine,dop-3
CEPVR,VD06,1,dopamine,dop-3
CEPVR,VD07,1,dopamine,dop-3
CEPVR,VD08,1,dopamine,dop-3
CEPVR,VD09,1,dopamine,dop-3
CEPVR,VD10,1,dopamine,dop-3
CEPVR,VD11,1,dopamine,dop-3
CEPVR,VD12,1,dopamine,dop-3
CEPVR,VD13,1,dopamine,dop-3
HSNL,AIAL,1,serotonin,mod-1
HSNL,AIAR,1,serotonin,mod-1
HSNL,AIBL,1,serotonin,mod-1
HSNL,AIBL,1,serotonin,ser-4
HSNL,AIBR,1,serotonin,mod-1
HSNL,AIBR,1,serotonin,ser-4
HSNL,AIYL,1,serotonin,mod-1
HSNL,AIYR,1,serotonin,mod-1
HSNL,AIZL,1,serotonin,mod-1
HSNL,AIZR,1,serotonin,mod-1
HSNL,ASHL,1,serotonin,ser-5
HSNL,ASHR,1,serotonin,ser-5
HSNL,AVJL,1,serotonin,ser-5
HSNL,AVJR,1,serotonin,ser-5
HSNL,AWBL,1,serotonin,ser-5
HSNL,AWBR,1,serotonin,ser-5
HSNL,DD01,1,serotonin,mod-1
HSNL,DD02,1,serotonin,mod-1
HSNL,DD03,1,serotonin,mod-1
HSNL,DD04,1,serotonin,mod-1
HSNL,DD05,1,serotonin,mod-1
HSNL,DD06,1,serotonin,mod-1
HSNL,DVA,1,serotonin,ser-4
HSNL,DVC,1,serotonin,ser-1
HSNL,DVC,1,serotonin,ser-4
HSNL,I2L,1,serotonin,ser-7
HSNL,I2R,1,serotonin,ser-7
HSNL,I3,1,serotonin,ser-7
HSNL,I4,1,serotonin,ser-7
HSNL,I6,1,serotonin,ser-7
HSNL,M1,1,serotonin,ser-4
HSNL,M2L,1,serotonin,ser-7
HSNL,M2R,1,serotonin,ser-7
HSNL,M3L,1,serotonin,ser-7
HSNL,M3R,1,serotonin,ser-7
HSNL,M4,1,serotonin,ser-7
HSNL,M5,1,serotonin,ser-7
HSNL,MCL,1,serotonin,ser-7
HSNL,MCR,1,serotonin,ser-7
HSNL,NSML,1,serotonin,ser-4
HSNL,NSMR,1,serotonin,ser-4
HSNL,PVQL,1,serotonin,ser-1
HSNL,PVQR,1,serotonin,ser-1
HSNL,PVT,1,serotonin,ser-1
HSNL,PVT,1,serotonin,ser-4
HSNL,RIAL,1,serotonin,ser-1
HSNL,RIAR,1,serotonin,ser-1
HSNL,RIBL,1,serotonin,ser-4
HSNL,RIBR,1,serotonin,ser-4
HSNL,RICL,1,serotonin,mod-1
HSNL,RICL,1,serotonin,ser-1
HSNL,RICR,1,serotonin,mod-1
HSNL,RICR,1,serotonin,ser-1
HSNL,RID,1,serotonin,mod-1
HSNL,RIML,1,serotonin,mod-1
HSNL,RIML,1,serotonin,ser-4
HSNL,RIMR,1,serotonin,mod-1
HSNL,RIMR,1,serotonin,ser-4
HSNL,RIS,1,serotonin,ser-4
HSNL,RMDDL,1,serotonin,ser-1
HSNL,RMDDR,1,serotonin,ser-1
HSNL,RMDL,1,serotonin,ser-1
HSNL,RMDR,1,serotonin,ser-1
HSNL,RMDVL,1,serotonin,ser-1
HSNL,RMDVR,1,serotonin,ser-1
HSNL,RMED,1,serotonin,mod-1
HSNL,RMEL,1,serotonin,mod-1
HSNL,RMER,1,serotonin,mod-1
HSNL,RMEV,1,serotonin,mod-1
HSNL,RMFL,1,serotonin,ser-1
HSNL,RMFR,1,serotonin,ser-1
HSNL,RMHL,1,serotonin,ser-1
HSNL,RMHR,1,serotonin,ser-1
HSNL,URYDL,1,serotonin,ser-1
HSNL,URYDR,1,serotonin,ser-1
HSNL,URYVL,1,serotonin,ser-1
HSNL,URYVR,1,serotonin,ser-1
HSNL,VD01,1,serotonin,mod-1
HSNL,VD02,1,serotonin,mod-1
HSNL,VD03,1,serotonin,mod-1
HSNL,VD04,1,serotonin,mod-1
HSNL,VD05,1,serotonin,mod-1
HSNL,VD06,1,serotonin,mod-1
HSNL,VD07,1,serotonin,mod-1
HSNL,VD08,1,serotonin,mod-1
HSNL,VD09,1,serotonin,mod-1
HSNL,VD10,1,serotonin,mod-1
HSNL,VD11,1,serotonin,mod-1
HSNL,VD12,1,serotonin,mod-1
HSNL,VD13,1,serotonin,mod-1
HSNR,AIAL,1,serotonin,mod-1
HSNR,AIAR,1,serotonin,mod-1
HSNR,AIBL,1,serotonin,mod-1
HSNR,AIBL,1,serotonin,ser-4
HSNR,AIBR,1,serotonin,mod-1
HSNR,AIBR,1,serotonin,ser-4
HSNR,AIYL,1,serotonin,mod-1
HSNR,AIYR,1,serotonin,mod-1
HSNR,AIZL,1,serotonin,mod-1
HSNR,AIZR,1,serotonin,mod-1
HSNR,ASHL,1,serotonin,ser-5
HSNR,ASHR,1,serotonin,ser-5
HSNR,AVJL,1,serotonin,ser-5
HSNR,AVJR,1,serotonin,ser-5
HSNR,AWBL,1,serotonin,ser-5
HSNR,AWBR,1,serotonin,ser-5
HSNR,DD01,1,serotonin,mod-1
HSNR,DD02,1,serotonin,mod-1
HSNR,DD03,1,serotonin,mod-1
HSNR,DD04,1,serotonin,mod-1
HSNR,DD05,1,serotonin,mod-1
HSNR,DD06,1,serotonin,mod-1
HSNR,DVA,1,serotonin,ser-4
HSNR,DVC,1,serotonin,ser-1
HSNR,DVC,1,serotonin,ser-4
HSNR,I2L,1,serotonin,ser-7
HSNR,I2R,1,serotonin,ser-7
HSNR,I3,1,serotonin,ser-7
HSNR,I4,1,serotonin,ser-7
HSNR,I6,1,serotonin,ser-7
HSNR,M1,1,serotonin,ser-4
HSNR,M2L,1,serotonin,ser-7
HSNR,M2R,1,serotonin,ser-7
HSNR,M3L,1,serotonin,ser-7
HSNR,M3R,1,serotonin,ser-7
HSNR,M4,1,serotonin,ser-7
HSNR,M5,1,serotonin,ser-7
HSNR,MCL,1,serotonin,ser-7
HSNR,MCR,1,serotonin,ser-7
HSNR,NSML,1,serotonin,ser-4
HSNR,NSMR,1,serotonin,ser-4
HSNR,PVQL,1,serotonin,ser-1
HSNR,PVQR,1,serotonin,ser-1
HSNR,PVT,1,serotonin,ser-1
HSNR,PVT,1,serotonin,ser-4
HSNR,RIAL,1,serotonin,ser-1
HSNR,RIAR,1,serotonin,ser-1
HSNR,RIBL,1,serotonin,ser-4
HSNR,RIBR,1,serotonin,ser-4
HSNR,RICL,1,serotonin,mod-1
HSNR,RICL,1,serotonin,ser-1
HSNR,RICR,1,serotonin,mod-1
HSNR,RICR,1,serotonin,ser-1
HSNR,RID,1,serotonin,mod-1
HSNR,RIML,1,serotonin,mod-1
HSNR,RIML,1,serotonin,ser-4
HSNR,RIMR,1,serotonin,mod-1
HSNR,RIMR,1,serotonin,ser-4
HSNR,RIS,1,serotonin,ser-4
HSNR,RMDDL,1,serotonin,ser-1
HSNR,RMDDR,1,serotonin,ser-1
HSNR,RMDL,1,serotonin,ser-1
HSNR,RMDR,1,serotonin,ser-1
HSNR,RMDVL,1,serotonin,ser-1
HSNR,RMDVR,1,serotonin,ser-1
HSNR,RMED,1,serotonin,mod-1
HSNR,RMEL,1,serotonin,mod-1
HSNR,RMER,1,serotonin,mod-1
HSNR,RMEV,1,serotonin,mod-1
HSNR,RMFL,1,serotonin,ser-1
HSNR,RMFR,1,serotonin,ser-1
HSNR,RMHL,1,serotonin,ser-1
HSNR,RMHR,1,serotonin,ser-1
HSNR,URYDL,1,serotonin,ser-1
HSNR,URYDR,1,serotonin,ser-1
HSNR,URYVL,1,serotonin,ser-1
HSNR,URYVR,1,serotonin,ser-1
HSNR,VD01,1,serotonin,mod-1
HSNR,VD02,1,serotonin,mod-1
HSNR,VD03,1,serotonin,mod-1
HSNR,VD04,1,serotonin,mod-1
HSNR,VD05,1,serotonin,mod-1
HSNR,VD06,1,serotonin,mod-1
HSNR,VD07,1,serotonin,mod-1
HSNR,VD08,1,serotonin,mod-1
HSNR,VD09,1,serotonin,mod-1
HSNR,VD10,1,serotonin,mod-1
HSNR,VD11,1,serotonin,mod-1
HSNR,VD12,1,serotonin,mod-1
HSNR,VD13,1,serotonin,mod-1
I5,AIAL,1,serotonin,mod-1
I5,AIAR,1,serotonin,mod-1
I5,AIBL,1,serotonin,mod-1
I5,AIBL,1,serotonin,ser-4
I5,AIBR,1,serotonin,mod-1
I5,AIBR,1,serotonin,ser-4
I5,AIYL,1,serotonin,mod-1
I5,AIYR,1,serotonin,mod-1
I5,AIZL,1,serotonin,mod-1
I5,AIZR,1,serotonin,mod-1
I5,ASHL,1,serotonin,ser-5
I5,ASHR,1,serotonin,ser-5
I5,AVJL,1,serotonin,ser-5
I5,AVJR,1,serotonin,ser-5
I5,AWBL,1,serotonin,ser-5
I5,AWBR,1,serotonin,ser-5
I5,DD01,1,serotonin,mod-1
I5,DD02,1,serotonin,mod-1
I5,DD03,1,serotonin,mod-1
I5,DD04,1,serotonin,mod-1
I5,DD05,1,serotonin,mod-1
I5,DD06,1,serotonin,mod-1
I5,DVA,1,serotonin,ser-4
I5,DVC,1,serotonin,ser-1
I5,DVC,1,serotonin,ser-4
I5,I2L,1,serotonin,ser-7
I5,I2R,1,serotonin,ser-7
I5,I3,1,serotonin,ser-7
I5,I4,1,serotonin,ser-7
I5,I6,1,serotonin,ser-7
I5,M1,1,serotonin,ser-4
I5,M2L,1,serotonin,ser-7
I5,M2R,1,serotonin,ser-7
I5,M3L,1,serotonin,ser-7
I5,M3R,1,serotonin,ser-7
I5,M4,1,serotonin,ser-7
I5,M5,1,serotonin,ser-7
I5,MCL,1,serotonin,ser-7
I5,MCR,1,serotonin,ser-7
I5,NSML,1,serotonin,ser-4
I5,NSMR,1,serotonin,ser-4
I5,PVQL,1,serotonin,ser-1
I5,PVQR,1,serotonin,ser-1
I5,PVT,1,serotonin,ser-1
I5,PVT,1,serotonin,ser-4
I5,RIAL,1,serotonin,ser-1
I5,RIAR,1,serotonin,ser-1
I5,RIBL,1,serotonin,ser-4
I5,RIBR,1,serotonin,ser-4
I5,RICL,1,serotonin,mod-1
I5,RICL,1,serotonin,ser-1
I5,RICR,1,serotonin,mod-1
I5,RICR,1,serotonin,ser-1
I5,RID,1,serotonin,mod-1
I5,RIML,1,serotonin,mod-1
I5,RIML,1,serotonin,ser-4
I5,RIMR,1,serotonin,mod-1
I5,RIMR,1,serotonin,ser-4
I5,RIS,1,serotonin,ser-4
I5,RMDDL,1,serotonin,ser-1
I5,RMDDR,1,serotonin,ser-1
I5,RMDL,1,serotonin,ser-1
I5,RMDR,1,serotonin,ser-1
I5,RMDVL,1,serotonin,ser-1
I5,RMDVR,1,serotonin,ser-1
I5,RMED,1,serotonin,mod-1
I5,RMEL,1,serotonin,mod-1
I5,RMER,1,serotonin,mod-1
I5,RMEV,1,serotonin,mod-1
I5,RMFL,1,serotonin,ser-1
I5,RMFR,1,serotonin,ser-1
I5,RMHL,1,serotonin,ser-1
I5,RMHR,1,serotonin,ser-1
I5,URYDL,1,serotonin,ser-1
I5,URYDR,1,serotonin,ser-1
I5,URYVL,1,serotonin,ser-1
I5,URYVR,1,serotonin,ser-1
I5,VD01,1,serotonin,mod-1
I5,VD02,1,serotonin,mod-1
I5,VD03,1,serotonin,mod-1
I5,VD04,1,serotonin,mod-1
I5,VD05,1,serotonin,mod-1
I5,VD06,1,serotonin,mod-1
I5,VD07,1,serotonin,mod-1
I5,VD08,1,serotonin,mod-1
I5,VD09,1,serotonin,mod-1
I5,VD10,1,serotonin,mod-1
I5,VD11,1,serotonin,mod-1
I5,VD12,1,serotonin,mod-1
I5,VD13,1,serotonin,mod-1
NSML,AIAL,1,serotonin,mod-1
NSML,AIAR,1,serotonin,mod-1
NSML,AIBL,1,serotonin,mod-1
NSML,AIBL,1,serotonin,ser-4
NSML,AIBR,1,serotonin,mod-1
NSML,AIBR,1,serotonin,ser-4
NSML,AIYL,1,serotonin,mod-1
NSML,AIYR,1,serotonin,mod-1
NSML,AIZL,1,serotonin,mod-1
NSML,AIZR,1,serotonin,mod-1
NSML,ASHL,1,serotonin,ser-5
NSML,ASHR,1,serotonin,ser-5
NSML,AVJL,1,serotonin,ser-5
NSML,AVJR,1,serotonin,ser-5
NSML,AWBL,1,serotonin,ser-5
NSML,AWBR,1,serotonin,ser-5
NSML,DD01,1,serotonin,mod-1
NSML,DD02,1,serotonin,mod-1
NSML,DD03,1,serotonin,mod-1
NSML,DD04,1,serotonin,mod-1
NSML,DD05,1,serotonin,mod-1
NSML,DD06,1,serotonin,mod-1
NSML,DVA,1,serotonin,ser-4
NSML,DVC,1,serotonin,ser-1
NSML,DVC,1,serotonin,ser-4
NSML,I2L,1,serotonin,ser-7
NSML,I2R,1,serotonin,ser-7
NSML,I3,1,serotonin,ser-7
NSML,I4,1,serotonin,ser-7
NSML,I6,1,serotonin,ser-7
NSML,M1,1,serotonin,ser-4
NSML,M2L,1,serotonin,ser-7
NSML,M2R,1,serotonin,ser-7
NSML,M3L,1,serotonin,ser-7
NSML,M3R,1,serotonin,ser-7
NSML,M4,1,serotonin,ser-7
NSML,M5,1,serotonin,ser-7
NSML,MCL,1,serotonin,ser-7
NSML,MCR,1,serotonin,ser-7
NSML,NSML,1,serotonin,ser-4
NSML,NSMR,1,serotonin,ser-4
NSML,PVQL,1,serotonin,ser-1
NSML,PVQR,1,serotonin,ser-1
NSML,PVT,1,serotonin,ser-1
NSML,PVT,1,serotonin,ser-4
NSML,RIAL,1,serotonin,ser-1
NSML,RIAR,1,serotonin,ser-1
NSML,RIBL,1,serotonin,ser-4
NSML,RIBR,1,serotonin,ser-4
NSML,RICL,1,serotonin,mod-1
NSML,RICL,1,serotonin,ser-1
NSML,RICR,1,serotonin,mod-1
NSML,RICR,1,serotonin,ser-1
NSML,RID,1,serotonin,mod-1
NSML,RIML,1,serotonin,mod-1
NSML,RIML,1,serotonin,ser-4
NSML,RIMR,1,serotonin,mod-1
NSML,RIMR,1,serotonin,ser-4
NSML,RIS,1,serotonin,ser-4
NSML,RMDDL,1,serotonin,ser-1
NSML,RMDDR,1,serotonin,ser-1
NSML,RMDL,1,serotonin,ser-1
NSML,RMDR,1,serotonin,ser-1
NSML,RMDVL,1,serotonin,ser-1
NSML,RMDVR,1,serotonin,ser-1
NSML,RMED,1,serotonin,mod-1
NSML,RMEL,1,serotonin,mod-1
NSML,RMER,1,serotonin,mod-1
NSML,RMEV,1,serotonin,mod-1
NSML,RMFL,1,serotonin,ser-1
NSML,RMFR,1,serotonin,ser-1
NSML,RMHL,1,serotonin,ser-1
NSML,RMHR,1,serotonin,ser-1
NSML,URYDL,1,serotonin,ser-1
NSML,URYDR,1,serotonin,ser-1
NSML,URYVL,1,serotonin,ser-1
NSML,URYVR,1,serotonin,ser-1
NSML,VD01,1,serotonin,mod-1
NSML,VD02,1,serotonin,mod-1
NSML,VD03,1,serotonin,mod-1
NSML,VD04,1,serotonin,mod-1
NSML,VD05,1,serotonin,mod-1
NSML,VD06,1,serotonin,mod-1
NSML,VD07,1,serotonin,mod-1
NSML,VD08,1,serotonin,mod-1
NSML,VD09,1,serotonin,mod-1
NSML,VD10,1,serotonin,mod-1
NSML,VD11,1,serotonin,mod-1
NSML,VD12,1,serotonin,mod-1
NSML,VD13,1,serotonin,mod-1
NSMR,AIAL,1,serotonin,mod-1
NSMR,AIAR,1,serotonin,mod-1
NSMR,AIBL,1,serotonin,mod-1
NSMR,AIBL,1,serotonin,ser-4
NSMR,AIBR,1,serotonin,mod-1
NSMR,AIBR,1,serotonin,ser-4
NSMR,AIYL,1,serotonin,mod-1
NSMR,AIYR,1,serotonin,mod-1
NSMR,AIZL,1,serotonin,mod-1
NSMR,AIZR,1,serotonin,mod-1
NSMR,ASHL,1,serotonin,ser-5
NSMR,ASHR,1,serotonin,ser-5
NSMR,AVJL,1,serotonin,ser-5
NSMR,AVJR,1,serotonin,ser-5
NSMR,AWBL,1,serotonin,ser-5
NSMR,AWBR,1,serotonin,ser-5
NSMR,DD01,1,serotonin,mod-1
NSMR,DD02,1,serotonin,mod-1
NSMR,DD03,1,serotonin,mod-1
NSMR,DD04,1,serotonin,mod-1
NSMR,DD05,1,serotonin,mod-1
NSMR,DD06,1,serotonin,mod-1
NSMR,DVA,1,serotonin,ser-4
NSMR,DVC,1,serotonin,ser-1
NSMR,DVC,1,serotonin,ser-4
NSMR,I2L,1,serotonin,ser-7
NSMR,I2R,1,serotonin,ser-7
NSMR,I3,1,serotonin,ser-7
NSMR,I4,1,serotonin,ser-7
NSMR,I6,1,serotonin,ser-7
NSMR,M1,1,serotonin,ser-4
NSMR,M2L,1,serotonin,ser-7
NSMR,M2R,1,serotonin,ser-7
NSMR,M3L,1,serotonin,ser-7
NSMR,M3R,1,serotonin,ser-7
NSMR,M4,1,serotonin,ser-7
NSMR,M5,1,serotonin,ser-7
NSMR,MCL,1,serotonin,ser-7
NSMR,MCR,1,serotonin,ser-7
NSMR,NSML,1,serotonin,ser-4
NSMR,NSMR,1,serotonin,ser-4
NSMR,PVQL,1,serotonin,ser-1
NSMR,PVQR,1,serotonin,ser-1
NSMR,PVT,1,serotonin,ser-1
NSMR,PVT,1,serotonin,ser-4
NSMR,RIAL,1,serotonin,ser-1
NSMR,RIAR,1,serotonin,ser-1
NSMR,RIBL,1,serotonin,ser-4
NSMR,RIBR,1,serotonin,ser-4
NSMR,RICL,1,serotonin,mod-1
NSMR,RICL,1,serotonin,ser-1
NSMR,RICR,1,serotonin,mod-1
NSMR,RICR,1,serotonin,ser-1
NSMR,RID,1,serotonin,mod-1
NSMR,RIML,1,serotonin,mod-1
NSMR,RIML,1,serotonin,ser-4
NSMR,RIMR,1,serotonin,mod-1
NSMR,RIMR,1,serotonin,ser-4
NSMR,RIS,1,serotonin,ser-4
NSMR,RMDDL,1,serotonin,ser-1
NSMR,RMDDR,1,serotonin,ser-1
NSMR,RMDL,1,serotonin,ser-1
NSMR,RMDR,1,serotonin,ser-1
NSMR,RMDVL,1,serotonin,ser-1
NSMR,RMDVR,1,serotonin,ser-1
NSMR,RMED,1,serotonin,mod-1
NSMR,RMEL,1,serotonin,mod-1
NSMR,RMER,1,serotonin,mod-1
NSMR,RMEV,1,serotonin,mod-1
NSMR,RMFL,1,serotonin,ser-1
NSMR,RMFR,1,serotonin,ser-1
NSMR,RMHL,1,serotonin,ser-1
NSMR,RMHR,1,serotonin,ser-1
NSMR,URYDL,1,serotonin,ser-1
